continent,iso_code,location,year,month,weekday,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,tests_units
Asia,JOR,Jordan,2020,3,1,2020-03-03,,,,,,,
Asia,JOR,Jordan,2020,3,2,2020-03-04,,,,,,,
Asia,JOR,Jordan,2020,3,3,2020-03-05,,,,,,,
Asia,JOR,Jordan,2020,3,4,2020-03-06,,,,,,,
Asia,JOR,Jordan,2020,3,5,2020-03-07,,,,,,,
Asia,JOR,Jordan,2020,3,6,2020-03-08,,,,,,,
Asia,JOR,Jordan,2020,3,0,2020-03-09,,,,,,,
Asia,JOR,Jordan,2020,3,1,2020-03-10,,,,,,,
Asia,JOR,Jordan,2020,3,2,2020-03-11,,,,,,,
Asia,JOR,Jordan,2020,3,3,2020-03-12,,,,,,,
Asia,JOR,Jordan,2020,3,4,2020-03-13,,,,,,,
Asia,JOR,Jordan,2020,3,5,2020-03-14,,,,,,,
Asia,JOR,Jordan,2020,3,6,2020-03-15,,,,,,,
Asia,JOR,Jordan,2020,3,0,2020-03-16,,,,,,,
Asia,JOR,Jordan,2020,3,1,2020-03-17,,,,,,,
Asia,JOR,Jordan,2020,3,2,2020-03-18,,,,,,,
Asia,JOR,Jordan,2020,3,3,2020-03-19,,,,,,,
Asia,JOR,Jordan,2020,3,4,2020-03-20,,,,,,,
Asia,JOR,Jordan,2020,3,5,2020-03-21,,,,,,,
Asia,JOR,Jordan,2020,3,6,2020-03-22,,,,,,,
Asia,JOR,Jordan,2020,3,0,2020-03-23,,,,,,,
Asia,JOR,Jordan,2020,3,1,2020-03-24,,,,,,,
Asia,JOR,Jordan,2020,3,2,2020-03-25,,,,,,,
Asia,JOR,Jordan,2020,3,3,2020-03-26,,,,,,,
Asia,JOR,Jordan,2020,3,4,2020-03-27,,,,,,,
Asia,JOR,Jordan,2020,3,5,2020-03-28,,,,,,,
Asia,JOR,Jordan,2020,3,6,2020-03-29,,,,,,,
Asia,JOR,Jordan,2020,3,0,2020-03-30,,,,,,,
Asia,JOR,Jordan,2020,3,1,2020-03-31,,,,,,,
Asia,JOR,Jordan,2020,4,2,2020-04-01,,,,,,,
Asia,JOR,Jordan,2020,4,3,2020-04-02,,,,,,,
Asia,JOR,Jordan,2020,4,4,2020-04-03,,,,,,,
Asia,JOR,Jordan,2020,4,5,2020-04-04,,,,,,,
Asia,JOR,Jordan,2020,4,6,2020-04-05,,,,,,,
Asia,JOR,Jordan,2020,4,0,2020-04-06,,,,,,,
Asia,JOR,Jordan,2020,4,1,2020-04-07,,,,,,,
Asia,JOR,Jordan,2020,4,2,2020-04-08,,,,,,,
Asia,JOR,Jordan,2020,4,3,2020-04-09,,,,,,,
Asia,JOR,Jordan,2020,4,4,2020-04-10,,,,,,,
Asia,JOR,Jordan,2020,4,5,2020-04-11,,,,,,,
Asia,JOR,Jordan,2020,4,6,2020-04-12,,,,,,,
Asia,JOR,Jordan,2020,4,0,2020-04-13,,,,,,,
Asia,JOR,Jordan,2020,4,1,2020-04-14,,,,,,,
Asia,JOR,Jordan,2020,4,2,2020-04-15,,,,,,,
Asia,JOR,Jordan,2020,4,3,2020-04-16,,,,,,,
Asia,JOR,Jordan,2020,4,4,2020-04-17,,,,,,,
Asia,JOR,Jordan,2020,4,5,2020-04-18,,,,,,,
Asia,JOR,Jordan,2020,4,6,2020-04-19,,,,,,,
Asia,JOR,Jordan,2020,4,0,2020-04-20,,,,,,,
Asia,JOR,Jordan,2020,4,1,2020-04-21,,,,,,,
Asia,JOR,Jordan,2020,4,2,2020-04-22,,,,,,,
Asia,JOR,Jordan,2020,4,3,2020-04-23,,,,,,,
Asia,JOR,Jordan,2020,4,4,2020-04-24,,,,,,,
Asia,JOR,Jordan,2020,4,5,2020-04-25,,,,,,,
Asia,JOR,Jordan,2020,4,6,2020-04-26,,,,,,,
Asia,JOR,Jordan,2020,4,0,2020-04-27,,,,,,,
Asia,JOR,Jordan,2020,4,1,2020-04-28,,,,,,,
Asia,JOR,Jordan,2020,4,2,2020-04-29,,,,,,,
Asia,JOR,Jordan,2020,4,3,2020-04-30,,,,,,,
Asia,JOR,Jordan,2020,5,4,2020-05-01,,78885.0,7.731,,,,tests performed
Asia,JOR,Jordan,2020,5,5,2020-05-02,,,,,,,
Asia,JOR,Jordan,2020,5,6,2020-05-03,,,,,,,
Asia,JOR,Jordan,2020,5,0,2020-05-04,,,,,,,
Asia,JOR,Jordan,2020,5,1,2020-05-05,,,,,,,
Asia,JOR,Jordan,2020,5,2,2020-05-06,,,,,,,
Asia,JOR,Jordan,2020,5,3,2020-05-07,,,,,,,
Asia,JOR,Jordan,2020,5,4,2020-05-08,,,,,,,
Asia,JOR,Jordan,2020,5,5,2020-05-09,,,,,,,
Asia,JOR,Jordan,2020,5,6,2020-05-10,,,,,,,
Asia,JOR,Jordan,2020,5,0,2020-05-11,,,,,,,
Asia,JOR,Jordan,2020,5,1,2020-05-12,,,,,,,
Asia,JOR,Jordan,2020,5,2,2020-05-13,,,,,,,
Asia,JOR,Jordan,2020,5,3,2020-05-14,,,,,,,
Asia,JOR,Jordan,2020,5,4,2020-05-15,,,,,,,
Asia,JOR,Jordan,2020,5,5,2020-05-16,,,,,,,
Asia,JOR,Jordan,2020,5,6,2020-05-17,,,,,,,
Asia,JOR,Jordan,2020,5,0,2020-05-18,,,,,,,
Asia,JOR,Jordan,2020,5,1,2020-05-19,,,,,,,
Asia,JOR,Jordan,2020,5,2,2020-05-20,,,,,,,
Asia,JOR,Jordan,2020,5,3,2020-05-21,,,,,,,
Asia,JOR,Jordan,2020,5,4,2020-05-22,,,,,,,
Asia,JOR,Jordan,2020,5,5,2020-05-23,,,,,,,
Asia,JOR,Jordan,2020,5,6,2020-05-24,,,,,,,
Asia,JOR,Jordan,2020,5,0,2020-05-25,,,,,,,
Asia,JOR,Jordan,2020,5,1,2020-05-26,,,,,,,
Asia,JOR,Jordan,2020,5,2,2020-05-27,,,,,,,
Asia,JOR,Jordan,2020,5,3,2020-05-28,,,,,,,
Asia,JOR,Jordan,2020,5,4,2020-05-29,,,,,,,
Asia,JOR,Jordan,2020,5,5,2020-05-30,,,,,,,
Asia,JOR,Jordan,2020,5,6,2020-05-31,,,,,,,
Asia,JOR,Jordan,2020,6,0,2020-06-01,,,,,,,
Asia,JOR,Jordan,2020,6,1,2020-06-02,,,,,,,
Asia,JOR,Jordan,2020,6,2,2020-06-03,,,,,,,
Asia,JOR,Jordan,2020,6,3,2020-06-04,,,,,,,
Asia,JOR,Jordan,2020,6,4,2020-06-05,,,,,,,
Asia,JOR,Jordan,2020,6,5,2020-06-06,,,,,,,
Asia,JOR,Jordan,2020,6,6,2020-06-07,,,,,,,
Asia,JOR,Jordan,2020,6,0,2020-06-08,,,,,,,
Asia,JOR,Jordan,2020,6,1,2020-06-09,,,,,,,
Asia,JOR,Jordan,2020,6,2,2020-06-10,,,,,,,
Asia,JOR,Jordan,2020,6,3,2020-06-11,,,,,,,
Asia,JOR,Jordan,2020,6,4,2020-06-12,,,,,,,
Asia,JOR,Jordan,2020,6,5,2020-06-13,,,,,,,
Asia,JOR,Jordan,2020,6,6,2020-06-14,,,,,,,
Asia,JOR,Jordan,2020,6,0,2020-06-15,,,,,,,
Asia,JOR,Jordan,2020,6,1,2020-06-16,,,,,,,
Asia,JOR,Jordan,2020,6,2,2020-06-17,,,,,,,
Asia,JOR,Jordan,2020,6,3,2020-06-18,,,,,,,
Asia,JOR,Jordan,2020,6,4,2020-06-19,,,,,,,
Asia,JOR,Jordan,2020,6,5,2020-06-20,,,,,,,
Asia,JOR,Jordan,2020,6,6,2020-06-21,,,,,,,
Asia,JOR,Jordan,2020,6,0,2020-06-22,,,,,,,
Asia,JOR,Jordan,2020,6,1,2020-06-23,,,,,,,
Asia,JOR,Jordan,2020,6,2,2020-06-24,,,,,,,
Asia,JOR,Jordan,2020,6,3,2020-06-25,,,,,,,
Asia,JOR,Jordan,2020,6,4,2020-06-26,,,,,,,
Asia,JOR,Jordan,2020,6,5,2020-06-27,,,,,,,
Asia,JOR,Jordan,2020,6,6,2020-06-28,,,,,,,
Asia,JOR,Jordan,2020,6,0,2020-06-29,,,,,,,
Asia,JOR,Jordan,2020,6,1,2020-06-30,,,,,,,
Asia,JOR,Jordan,2020,7,2,2020-07-01,,,,,,,
Asia,JOR,Jordan,2020,7,3,2020-07-02,,,,,,,
Asia,JOR,Jordan,2020,7,4,2020-07-03,,,,,,,
Asia,JOR,Jordan,2020,7,5,2020-07-04,,,,,,,
Asia,JOR,Jordan,2020,7,6,2020-07-05,,,,,,,
Asia,JOR,Jordan,2020,7,0,2020-07-06,,,,,,,
Asia,JOR,Jordan,2020,7,1,2020-07-07,,,,,,,
Asia,JOR,Jordan,2020,7,2,2020-07-08,,,,,,,
Asia,JOR,Jordan,2020,7,3,2020-07-09,,,,,,,
Asia,JOR,Jordan,2020,7,4,2020-07-10,,,,,,,
Asia,JOR,Jordan,2020,7,5,2020-07-11,,,,,,,
Asia,JOR,Jordan,2020,7,6,2020-07-12,,,,,,,
Asia,JOR,Jordan,2020,7,0,2020-07-13,,,,,,,
Asia,JOR,Jordan,2020,7,1,2020-07-14,,,,,,,
Asia,JOR,Jordan,2020,7,2,2020-07-15,,,,,,,
Asia,JOR,Jordan,2020,7,3,2020-07-16,,,,,,,
Asia,JOR,Jordan,2020,7,4,2020-07-17,,,,,,,
Asia,JOR,Jordan,2020,7,5,2020-07-18,,,,,,,
Asia,JOR,Jordan,2020,7,6,2020-07-19,,,,,,,
Asia,JOR,Jordan,2020,7,0,2020-07-20,,,,,,,
Asia,JOR,Jordan,2020,7,1,2020-07-21,,,,,,,
Asia,JOR,Jordan,2020,7,2,2020-07-22,,,,,,,
Asia,JOR,Jordan,2020,7,3,2020-07-23,,,,,,,
Asia,JOR,Jordan,2020,7,4,2020-07-24,,,,,,,
Asia,JOR,Jordan,2020,7,5,2020-07-25,,,,,,,
Asia,JOR,Jordan,2020,7,6,2020-07-26,,,,,,,
Asia,JOR,Jordan,2020,7,0,2020-07-27,,,,,,,
Asia,JOR,Jordan,2020,7,1,2020-07-28,,,,,,,
Asia,JOR,Jordan,2020,7,2,2020-07-29,,,,,,,
Asia,JOR,Jordan,2020,7,3,2020-07-30,,,,,,,
Asia,JOR,Jordan,2020,7,4,2020-07-31,,,,,,,
Asia,JOR,Jordan,2020,8,5,2020-08-01,,,,,,,
Asia,JOR,Jordan,2020,8,6,2020-08-02,,,,,,,
Asia,JOR,Jordan,2020,8,0,2020-08-03,,,,,,,
Asia,JOR,Jordan,2020,8,1,2020-08-04,,,,,,,
Asia,JOR,Jordan,2020,8,2,2020-08-05,,,,,,,
Asia,JOR,Jordan,2020,8,3,2020-08-06,,,,,,,
Asia,JOR,Jordan,2020,8,4,2020-08-07,,,,,,,
Asia,JOR,Jordan,2020,8,5,2020-08-08,,,,,,,
Asia,JOR,Jordan,2020,8,6,2020-08-09,,,,,,,
Asia,JOR,Jordan,2020,8,0,2020-08-10,,,,,,,
Asia,JOR,Jordan,2020,8,1,2020-08-11,,,,,,,
Asia,JOR,Jordan,2020,8,2,2020-08-12,,,,,,,
Asia,JOR,Jordan,2020,8,3,2020-08-13,,,,,,,
Asia,JOR,Jordan,2020,8,4,2020-08-14,,,,,,,
Asia,JOR,Jordan,2020,8,5,2020-08-15,,,,,,,
Asia,JOR,Jordan,2020,8,6,2020-08-16,,,,,,,
Asia,JOR,Jordan,2020,8,0,2020-08-17,,,,,,,
Asia,JOR,Jordan,2020,8,1,2020-08-18,,,,,,,
Asia,JOR,Jordan,2020,8,2,2020-08-19,,,,,,,
Asia,JOR,Jordan,2020,8,3,2020-08-20,,,,,,,
Asia,JOR,Jordan,2020,8,4,2020-08-21,,,,,,,
Asia,JOR,Jordan,2020,8,5,2020-08-22,,,,,,,
Asia,JOR,Jordan,2020,8,6,2020-08-23,,,,,,,
Asia,JOR,Jordan,2020,8,0,2020-08-24,,,,,,,
Asia,JOR,Jordan,2020,8,1,2020-08-25,,,,,,,
Asia,JOR,Jordan,2020,8,2,2020-08-26,,,,,,,
Asia,JOR,Jordan,2020,8,3,2020-08-27,,,,,,,
Asia,JOR,Jordan,2020,8,4,2020-08-28,,,,,,,
Asia,JOR,Jordan,2020,8,5,2020-08-29,,,,,,,
Asia,JOR,Jordan,2020,8,6,2020-08-30,,,,,,,
Asia,JOR,Jordan,2020,8,0,2020-08-31,,,,,,,
Asia,JOR,Jordan,2020,9,1,2020-09-01,,,,,,,
Asia,JOR,Jordan,2020,9,2,2020-09-02,,,,,,,
Asia,JOR,Jordan,2020,9,3,2020-09-03,,,,,,,
Asia,JOR,Jordan,2020,9,4,2020-09-04,,,,,,,
Asia,JOR,Jordan,2020,9,5,2020-09-05,,,,,,,
Asia,JOR,Jordan,2020,9,6,2020-09-06,,,,,,,
Asia,JOR,Jordan,2020,9,0,2020-09-07,,,,,,,
Asia,JOR,Jordan,2020,9,1,2020-09-08,,,,,,,
Asia,JOR,Jordan,2020,9,2,2020-09-09,,,,,,,
Asia,JOR,Jordan,2020,9,3,2020-09-10,,,,,,,
Asia,JOR,Jordan,2020,9,4,2020-09-11,,,,,,,
Asia,JOR,Jordan,2020,9,5,2020-09-12,,,,,,,
Asia,JOR,Jordan,2020,9,6,2020-09-13,,,,,,,
Asia,JOR,Jordan,2020,9,0,2020-09-14,,,,,,,
Asia,JOR,Jordan,2020,9,1,2020-09-15,,,,,,,
Asia,JOR,Jordan,2020,9,2,2020-09-16,,,,,,,
Asia,JOR,Jordan,2020,9,3,2020-09-17,,,,,,,
Asia,JOR,Jordan,2020,9,4,2020-09-18,,,,,,,
Asia,JOR,Jordan,2020,9,5,2020-09-19,,,,,,,
Asia,JOR,Jordan,2020,9,6,2020-09-20,,,,,,,
Asia,JOR,Jordan,2020,9,0,2020-09-21,,,,,,,
Asia,JOR,Jordan,2020,9,1,2020-09-22,,,,,,,
Asia,JOR,Jordan,2020,9,2,2020-09-23,,,,,,,
Asia,JOR,Jordan,2020,9,3,2020-09-24,,,,,,,
Asia,JOR,Jordan,2020,9,4,2020-09-25,,,,,,,
Asia,JOR,Jordan,2020,9,5,2020-09-26,,,,,,,
Asia,JOR,Jordan,2020,9,6,2020-09-27,,,,,,,
Asia,JOR,Jordan,2020,9,0,2020-09-28,,,,,,,
Asia,JOR,Jordan,2020,9,1,2020-09-29,,,,,,,
Asia,JOR,Jordan,2020,9,2,2020-09-30,,,,,,,
Asia,JOR,Jordan,2020,10,3,2020-10-01,,,,,,,
Asia,JOR,Jordan,2020,10,4,2020-10-02,,,,,,,
Asia,JOR,Jordan,2020,10,5,2020-10-03,,,,,,,
Asia,JOR,Jordan,2020,10,6,2020-10-04,,,,,,,
Asia,JOR,Jordan,2020,10,0,2020-10-05,,,,,,,
Asia,JOR,Jordan,2020,10,1,2020-10-06,,,,,,,
Asia,JOR,Jordan,2020,10,2,2020-10-07,,,,,,,
Asia,JOR,Jordan,2020,10,3,2020-10-08,,,,,,,
Asia,JOR,Jordan,2020,10,4,2020-10-09,,,,,,,
Asia,JOR,Jordan,2020,10,5,2020-10-10,,,,,,,
Asia,JOR,Jordan,2020,10,6,2020-10-11,,,,,,,
Asia,JOR,Jordan,2020,10,0,2020-10-12,,,,,,,
Asia,JOR,Jordan,2020,10,1,2020-10-13,,,,,,,
Asia,JOR,Jordan,2020,10,2,2020-10-14,,,,,,,
Asia,JOR,Jordan,2020,10,3,2020-10-15,,,,,,,
Asia,JOR,Jordan,2020,10,4,2020-10-16,,,,,,,
Asia,JOR,Jordan,2020,10,5,2020-10-17,,,,,,,
Asia,JOR,Jordan,2020,10,6,2020-10-18,,,,,,,
Asia,JOR,Jordan,2020,10,0,2020-10-19,,,,,,,
Asia,JOR,Jordan,2020,10,1,2020-10-20,,,,,,,
Asia,JOR,Jordan,2020,10,2,2020-10-21,,,,,,,
Asia,JOR,Jordan,2020,10,3,2020-10-22,,,,,,,
